dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
20/04/2020,20,4,2020,0,0,FK,America,,,Falkland_Islands_(Malvinas)
19/04/2020,19,4,2020,0,0,FK,America,,,Falkland_Islands_(Malvinas)
18/04/2020,18,4,2020,0,0,FK,America,,,Falkland_Islands_(Malvinas)
17/04/2020,17,4,2020,0,0,FK,America,,,Falkland_Islands_(Malvinas)
16/04/2020,16,4,2020,0,0,FK,America,,,Falkland_Islands_(Malvinas)
15/04/2020,15,4,2020,6,0,FK,America,,,Falkland_Islands_(Malvinas)
14/04/2020,14,4,2020,0,0,FK,America,,,Falkland_Islands_(Malvinas)
13/04/2020,13,4,2020,0,0,FK,America,,,Falkland_Islands_(Malvinas)
12/04/2020,12,4,2020,0,0,FK,America,,,Falkland_Islands_(Malvinas)
11/04/2020,11,4,2020,0,0,FK,America,,,Falkland_Islands_(Malvinas)
10/04/2020,10,4,2020,0,0,FK,America,,,Falkland_Islands_(Malvinas)
09/04/2020,9,4,2020,0,0,FK,America,,,Falkland_Islands_(Malvinas)
08/04/2020,8,4,2020,3,0,FK,America,,,Falkland_Islands_(Malvinas)
07/04/2020,7,4,2020,0,0,FK,America,,,Falkland_Islands_(Malvinas)
06/04/2020,6,4,2020,1,0,FK,America,,,Falkland_Islands_(Malvinas)
05/04/2020,5,4,2020,0,0,FK,America,,,Falkland_Islands_(Malvinas)
04/04/2020,4,4,2020,1,0,FK,America,,,Falkland_Islands_(Malvinas)
